commit_hash,ip_block,commit_message,categories,at_risk_dv_files,justification,confidence,model,in_tokens,out_tokens,cost_usd
51fde5a9830ab1501b01d953c7651c63727a546d,entropy_src,[entropy_src/rtl] Modify enable registers,"[""SEQUENCE_INVALIDATION"", ""CHECKER_DESYNC""]","[""*_vseq.sv"", ""*_base_vseq.sv"", ""*_scoreboard.sv""]","The RTL commit splits conf.enable into two separate registers (module_enable and conf.fips_enable) with distinct control logic. The DV diff shows sequences (*_vseq.sv, *_base_vseq.sv) being updated to access the new module_enable register and fips_enable field separately, and the scoreboard being updated to handle the new register structure. This constitutes both sequence invalidation due to register map restructuring and scoreboard desynchronization requiring updates to reference model logic for enable field handling.",HIGH,claude-haiku-4-5-20251001,7068,199,0.008063
86eaf5e4072bf0fc97c08f8cb0f74766e8ea1dad,aes,[aes] Add lockable bit to force PRNG reseeding upon touching the key,"[""RAL_DESYNC"", ""SEQUENCE_INVALIDATION""]","[""*_reg_block.sv"", ""*_ral_pkg.sv"", ""*_base_vseq.sv"", ""*_vseq.sv""]","RTL adds a new auxiliary control register (ctrl_aux_shadowed, ctrl_aux_regwen) to support the lockable key-touch-forces-reseed bit. The DV diff shows the base sequence must now explicitly initialize and lock this new register via CSR writes, indicating the RAL model was updated to reflect the new register map and sequences must be modified to handle the new register interface.",HIGH,claude-haiku-4-5-20251001,5200,191,0.006155
7df0097b04e67cda6797e3bfef3f9c7b99b638cf,pwrmgr,[pwrmgr] standardize clocking controls,"[""ASSERTION_ORPHANING""]","[""*_sva_if.sv"", ""*_sva.sv"", ""*_bind.sv""]","The RTL introduces new intermediate logic signals (core_clk_en and io_clk_en) that gate clock enables based on main_pd_ni. The SVA assertions reference the old input signals (core_clk_en_i, io_clk_en_i) rather than the new gated outputs, causing assertion predicates to become desynchronized with actual RTL behavior. The assertions will now fail to capture the intended clock disable behavior when power is turned off.",HIGH,claude-haiku-4-5-20251001,2442,178,0.003332
e41a401f28b7bb2676fd95f84afff869df9402b4,pwrmgr,[pwrmgr] Streamline usb clock enable controls,"[""ASSERTION_ORPHANING""]","[""*_sva.sv"", ""*_bind.sv""]","The RTL introduces a new derived signal `usb_clk_en_lp` that applies conditional logic (main_pd_ni & usb_clk_en_lp_i), but the assertion in the DV file embeds this logic inline rather than referencing the RTL-computed signal. This creates a brittle assertion reference that duplicates RTL logic instead of binding to the actual design signal, violating assertion design best practices and risking desynchronization if the RTL logic changes.",HIGH,claude-haiku-4-5-20251001,2516,174,0.003386
60df4fb9ff6da7fb0a6a6c96a1ebc67b8cdda127,aes,[aes/rtl] Enable controlling the reseeding rate of the masking PRNG,"[""SEQUENCE_INVALIDATION"", ""RAL_DESYNC""]","[""*_vseq.sv"", ""*_base_vseq.sv"", ""*_reg_block.sv"", ""*_ral_pkg.sv""]","The RTL adds a new PRNG_RESEED state and prng_reseed control signals to the cipher control FSM. The DV diff shows sequence code accessing a new register field (prng_reseed_rate) via the RAL model (ral.ctrl_shadowed.prng_reseed_rate), indicating that the RAL definition has been updated to reflect the new register field. Additionally, the hardcoded bit position check in the common sequence has shifted from bit [12] to bit [15], reflecting register layout changes that sequences must now accommodate.",HIGH,claude-haiku-4-5-20251001,5772,218,0.006862
0416df9b9e2d1d167efb56e0a8dd11eab2a98cbd,spi_host,"[ spi_host, rtl/dv/doc ] New ""OUTPUT_EN"" register","[""SEQUENCE_INVALIDATION"", ""CHECKER_DESYNC""]","[""*_base_vseq.sv"", ""*_scoreboard.sv""]","A new OUTPUT_EN register field was added to the control register, requiring explicit initialization in base sequences (spi_host_base_vseq.sv sets output_en to enable outputs) and scoreboard state tracking (spi_host_scoreboard.sv now tracks output_en bit). Without these DV updates, sequences would structurally fail and the scoreboard reference model would lose synchronization with the new RTL logic that gates all outputs based on this register.",HIGH,claude-haiku-4-5-20251001,4941,177,0.005826
76376bab39a6ead6f5960e2712ef75740da6d306,otbn,[otbn] Added sparse FSM encoding,"[""INTERFACE_DRIFT"", ""ASSERTION_ORPHANING""]","[""*_tb_top.sv"", ""*_env_pkg.sv"", ""*_bind.sv"", ""*_assert*.sv""]","The RTL adds new input ports (start_stop_state_error_i, otbn_scramble_state_error_i) to otbn_controller and otbn_core modules, and introduces sparse FSM encoding with prim_sparse_fsm_flop primitives and new FSM error assertions. The DV changes show port connections in the simulation testbench, but DV components (*_env_pkg.sv, agent drivers, monitors) and any existing assertions binding to the old FSM state logic likely need updates to reflect the new port interfaces and FSM error detection mechanism.",MEDIUM,claude-haiku-4-5-20251001,4537,215,0.005612
757a409fe5e44724000214c9b4b27f19508edbf6,gpio,[prim_filter*] Optionally instantiate a 2-stage sync in prim_filter*,"[""INTERFACE_DRIFT"", ""CHECKER_DESYNC""]","[""*_tb_top.sv"", ""*_scoreboard.sv""]","The RTL adds a new parameter GpioAsyncOn to the gpio module that controls 2-stage synchronizer instantiation. The DV testbench must override this parameter (tb.sv), and the scoreboard's reference model does not yet account for the 2-cycle delay introduced by the synchronizers when enabled, requiring scoreboard updates to handle timing mismatches.",HIGH,claude-haiku-4-5-20251001,2011,154,0.002781
8089c124b17562ac35630512abd33f13b87967a8,otbn,[rom/ram/xbar/otbn] Switch end-end bus integrity to inverted ECC codes,"[""INTERFACE_DRIFT"", ""SEQUENCE_INVALIDATION""]","[""*_tb.sv"", ""*_env_pkg.sv"", ""*_vseq.sv"", ""*_seq_lib.sv""]","The commit changes ECC encoding scheme from standard to inverted (prim_secded_39_32 to prim_secded_inv_39_32), which affects the DV testbench's memory backdoor utilities. The tb.sv diff shows mem_bkdr_util_pkg error detection scheme changes from Ecc_39_32 to EccInv_39_32, impacting how memory reads/writes are verified. This breaks the interface contract between testbench and memory model (INTERFACE_DRIFT) and may invalidate sequences that rely on specific ECC error injection or checking patterns (SEQUENCE_INVALIDATION).",HIGH,claude-haiku-4-5-20251001,5077,231,0.006232
13b37d54ca7fd1cabf15140754bafa3bffddbf98,otbn,"[otbn,dv] Move IMEM invalidation into interface","[""INTERFACE_DRIFT"", ""SEQUENCE_INVALIDATION""]","[""*_if.sv"", ""*_vseq.sv""]","The commit removes the `invalidate_imem_i` port from otbn_core_model and moves the invalidation logic into the otbn_model_if interface as a function. This breaks INTERFACE_DRIFT because otbn_model_if.sv is modified to remove the `invalidate_imem` signal and add a new `invalidate_imem()` function. Additionally, otbn_imem_err_vseq.sv sequence is updated to call the new interface function instead of driving a signal, triggering SEQUENCE_INVALIDATION.",HIGH,claude-haiku-4-5-20251001,4030,195,0.005005
de998482cbc9da106d40a54af8ea60f2b27ec237,prim,[prim_esc_receiver] Switch to standardized prim_count,"[""INTERFACE_DRIFT"", ""CHECKER_DESYNC""]","[""*_tb.sv"", ""*_bind.sv"", ""*_assert*.sv""]","The RTL refactoring replaces a custom dual-counter implementation (cnt_q[0] and cnt_q[1]) with a standardized prim_count module, changing internal signal names and hierarchy. The DV testbench directly accesses internal signals via force/release, breaking when signal paths change from `cnt_q[1]` to `u_prim_count.up_cnt_q[1]`. Additionally, the counter error detection logic shifts from explicit comparison (`cnt_q[0] != cnt_q[1]`) to an internal error signal (`timeout_cnt_error`), requiring scoreboard and assertion updates to track the new error path.",HIGH,claude-haiku-4-5-20251001,3175,222,0.004285
74185cafc04eee6fea311865010cd1601cdbddda,otp_ctrl,[otp_ctrl] Switch OTP buffer registers to inverted ECC,"[""INTERFACE_DRIFT"", ""ASSERTION_ORPHANING""]","[""*_if.sv"", ""*_bind.sv"", ""*_sva.sv"", ""*_assert*.sv""]","The RTL changed ECC encoder/decoder module instances from prim_secded_72_64_* to prim_secded_inv_72_64_*, and the DV interface file updated a hardcoded hierarchical path reference to match. This breaks any assertion binds or monitors that reference the old module instance names, triggering interface drift in the interface file and assertion orphaning in any SVA references.",HIGH,claude-haiku-4-5-20251001,2182,173,0.003047
598c8d27dec450f6e91213f8d3834b5418dde25a,otbn,"[otbn,rtl] Disable prefetch requests when there's a value in cache","[""CHECKER_DESYNC""]","[""*_ref_model.sv"", ""csr.py""]","The RTL change modifies the prefetch request logic in otbn_rnd.sv to disable prefetch requests when valid data is already cached. The DV diff shows the reference model (csr.py) was updated to call request_value() instead of setting pending_request directly, indicating the scoreboard/reference model needed synchronization with the new behavioral semantics.",MEDIUM,claude-haiku-4-5-20251001,1927,145,0.002652
1b837adf4d58d982377df2db34cd571b04979567,otbn,"[otbn,dv] Fix up DMEM size for DV code","[""INTERFACE_DRIFT"", ""SEQUENCE_INVALIDATION""]","[""*_env_pkg.sv"", ""*_base_vseq.sv"", ""*_env_cov.sv"", ""*_tb.sv""]","The commit removes IMEM/DMEM size parameters from the otbn_core_model interface and updates DV code to account for a halved bus-accessible DMEM size. This breaks DV component interface assumptions (otbn_env_pkg parameter calculations, tb.sv model instantiation) and invalidates sequence logic that relies on memory size constants (otbn_base_vseq memory access patterns).",HIGH,claude-haiku-4-5-20251001,5104,181,0.006009
78b1e671fcabb21a64ccbd57986716273928b6b2,kmac,[kmac] CFG to shadow register,"[""INTERFACE_DRIFT"", ""SEQUENCE_INVALIDATION"", ""CHECKER_DESYNC""]","[""*_env_pkg.sv"", ""*_scoreboard.sv"", ""*_base_vseq.sv"", ""tb.sv""]","The RTL change converts CFG register to a shadowed register type with new error signals and adds rst_shadowed_ni port. The DV diff shows: (1) INTERFACE_DRIFT: new rst_shadowed_n signal added to tb.sv and kmac_env_pkg alert list changed (NUM_ALERTS, alert names); (2) SEQUENCE_INVALIDATION: all register field accesses changed from ral.cfg.* to ral.cfg_shadowed.* throughout base sequences, breaking existing access patterns; (3) CHECKER_DESYNC: scoreboard reference model updated to handle shadowed register staging and shadow update errors, with new logic for cfg_shadowed field reads and write predictions.",HIGH,claude-haiku-4-5-20251001,7602,265,0.008927
09e25ac82d995fc7c9cfc9a18eb1db22c3d3630b,otbn,[otbn] Clear External CSRs RTL,"[""INTERFACE_DRIFT""]","[""*_tb_top.sv"", ""*_env_pkg.sv"", ""*_agent.sv""]","RTL adds a new port `insn_cnt_clear_i` to otbn_controller and otbn_core modules. The DV testbench (otbn_top_sim.sv) has been updated to connect this port, but other DV components that instantiate or drive these modules may lack corresponding interface definitions, agent updates, or driver logic to properly handle the new signal.",MEDIUM,claude-haiku-4-5-20251001,4917,157,0.005702
7dc80ddfcf5bbeb1eff6c5e02ae750ea03ed3232,lc_ctrl,[lc_ctrl] Switch to sparse fsm primitive,"[""INTERFACE_DRIFT"", ""ASSERTION_ORPHANING""]","[""*_if.sv"", ""*_bind.sv"", ""*_assert*.sv""]","The RTL change switches FSM implementations from prim_flop to prim_sparse_fsm_flop, which alters port names (d_i/q_o → state_i/state_o) and changes the internal hierarchy path. The DV interface file shows a broken hierarchical path (u_fsm_state_regs.u_state_flop.gen_generic...), and new SVA assertions using `ASSERT_PRIM_FSM_ERROR_TRIGGER_ALERT` are added that reference FSM state register paths that must exist in assertion bind files.",HIGH,claude-haiku-4-5-20251001,4721,208,0.005761
5d6fe55ec455d52e33c0fd1a6269d23fbeaf9be4,otbn,"[otbn, rtl] TODO cleanup","[""INTERFACE_DRIFT""]","[""*_tb_top.sv"", ""*_env_pkg.sv""]","The RTL diff adds a new signal `reg_intg_violation_o` to the otbn module interface. The DV diff shows this new output port being connected in the simulation testbench (otbn_top_sim.sv). This is an interface drift where a new port has been added to the design that DV components (testbench, environment, monitor) must now account for.",HIGH,claude-haiku-4-5-20251001,3361,152,0.004121
17d05fcf689487654b6e494d1bc922c080f5ef14,pwrmgr,[pwrmgr] Fix missing production state qualification on rom checks,"[""INTERFACE_DRIFT""]","[""*_tb_top.sv"", ""*_if.sv"", ""*_env_pkg.sv""]",The RTL diff adds two new input ports (lc_dft_en_i and lc_hw_debug_en_i) to the pwrmgr module. The DV diff shows these ports are connected in tb.sv but the testbench interface and environment may not have been updated to expose these signals for stimulus generation and monitoring in UVM sequences and drivers.,MEDIUM,claude-haiku-4-5-20251001,2781,155,0.003556
8d80c74088cdf028df796e6485acccaadd920dec,prim,[dv/prim_alert] Clean up alert test,"[""CHECKER_DESYNC""]","[""*_tb.sv""]","The DV diff shows removal of manual differential signal verification functions (`check_diff_pair`, `check_alert_rxtx`, `check_alert_handshake`) from the testbench, replacing them with assertions in RTL. This is a checker desynchronization where testbench reference model logic is removed but the RTL behavior model is updated—requiring recalibration of scoreboard/checker logic to trust RTL assertions instead of manual TB checks.",HIGH,claude-haiku-4-5-20251001,4259,156,0.005039
4abe4078ccd7a4c706a845450f55f8e6bf7deac7,otbn,"[otbn, rtl] Wire up recoverable alert","[""INTERFACE_DRIFT""]","[""*_if.sv"", ""*_agent.sv"", ""*_driver.sv"", ""*_monitor.sv"", ""*tb_top.sv""]","A new recoverable_err output port has been added to otbn_core and otbn_controller modules. The DV simulation interface (otbn_top_sim.sv) shows the port being wired but left unconnected, indicating that DV components encoding explicit knowledge of the otbn interface (such as the environment, agent, driver, and monitor) will need updates to handle this new signal.",MEDIUM,claude-haiku-4-5-20251001,3617,168,0.004457
